coef_SBS10c Status
X12279.p1 0.213747225897594 Normal_trios
X34892 0.182663337573675 Normal_trios
X25303 0.202730835118142 Normal_trios
X13279.s1 0.189144022015423 Normal_trios
X14519.p1 0.294134565963441 Normal_trios
X12610.p1 0.209008008129988 Normal_trios
X14483.p1 0.271016743593017 Normal_trios
X80893 0.255423190877416 Normal_trios
X13957.p1 0.266824397994187 Normal_trios
X14437.p1 0.287944009370902 Normal_trios
X12795.s1 0.223179481779354 Normal_trios
X11096.p1 0.203201116623166 Normal_trios
X14565.s1 0.178750582898273 Normal_trios
X151661 0.258350787312981 Normal_trios
X60511 0.231692543448949 Normal_trios
X149028 0.200516370748253 Normal_trios
X26083 0.215002610303664 Normal_trios
X11981.p1 0.260693452086805 Normal_trios
X71274 0.323892970149183 Normal_trios
X120151 0.31747348238873 Normal_trios
X12154.p1 0.233500997442722 Normal_trios
X32794 0.322618928204762 Normal_trios
X13562.p1 0.393084438311474 Normal_trios
X13290.s1 0.315994532310037 Normal_trios
X54807 0.227913359312631 Normal_trios
X92269 0.25233194810332 Normal_trios
X13808.s1 0.250542068070099 Normal_trios
X14291.s1 0.183511368651936 Normal_trios
X11429.p1 0.271329472852116 Normal_trios
X12252.p1 0.16820108741239 Normal_trios
X68140 0.217994727922221 Normal_trios
X5231 0.266894970367566 Normal_trios
X3041 0.244652527925535 Normal_trios
X14243.p1 0.284621634705697 Normal_trios
X118441 0.28061983704523 Normal_trios
X14939 0.326246069497193 Normal_trios
X12375.p1 0.211137144173063 Normal_trios
X129503 0.246940436349147 Normal_trios
X85213 0.30535790675154 Normal_trios
X12613.s1 0.215921414567526 Normal_trios
X14188.p1 0.397410309600766 Normal_trios
X14393.s1 0.216997494271423 Normal_trios
X88187 0.209261778530053 Normal_trios
X13875.s1 0.301716577349918 Normal_trios
X14112.p1 0.294626934649117 Normal_trios
X13823.s1 0.272663981192976 Normal_trios
X4022 0.24442484983906 Normal_trios
X13574.p1 0.177632508115736 Normal_trios
X14130.p1 0.333120660493894 Normal_trios
X31616 0.193623524073727 Normal_trios
X12697.p1 0.279051156164027 Normal_trios
X11775.p1 0.250469101868792 Normal_trios
X90910 0.348212021651038 Normal_trios
X85072 0.284959965427298 Normal_trios
X114041 0.2909153314347 Normal_trios
X11809.s1 0.283767050430275 Normal_trios
X66744 0.231164400321534 Normal_trios
X126575 0.172499294844278 Normal_trios
X4893 0.260345718557088 Normal_trios
X101374 0.339304499814682 Normal_trios
X14427.p1 0.225957745788535 Normal_trios
X11431.s1 0.247442801244311 Normal_trios
X12735.s1 0.254446813629004 Normal_trios
X1281 0.184628470871394 Normal_trios
X12403.s1 0.38199685922685 Normal_trios
X37044 0.201320131824605 Normal_trios
X13552.s1 0.21862564105106 Normal_trios
X67310 0.322478470737417 Normal_trios
X43787 0.228551924464 Normal_trios
X12975.p1 0.211538941675312 Normal_trios
X126219 0.302171455942313 Normal_trios
X52803 0.22214023080094 Normal_trios
X14130.s1 0.197772571663574 Normal_trios
X126221 0.212157657931612 Normal_trios
X11641.p1 0.257910641852918 Normal_trios
X81034 0.213332084531783 Normal_trios
X30809 0.219433594917321 Normal_trios
X30696 0.230584870622901 Normal_trios
X105003 0.231204975647019 Normal_trios
X13322.p1 0.229145837111444 Normal_trios
X14242.p1 0.208149026338045 Normal_trios
X13742.s1 0.21384026692387 Normal_trios
X14163.s1 0.298241543848092 Normal_trios
X92997 0.271788555708291 Normal_trios
X76831 0.3284223403935 Normal_trios
X53336 0.325426645998641 Normal_trios
X130668 0.288092513227644 Normal_trios
X13540.s1 0.228823410781404 Normal_trios
X153072 0.237605346478651 Normal_trios
X94473 0.215181121613154 Normal_trios
X12308.s1 0.395797492763974 Normal_trios
X29678 0.215616760303469 Normal_trios
X11578.p1 0.238106970831241 Normal_trios
X14015.s1 0.194376204194549 Normal_trios
X141345 0.316881396679943 Normal_trios
X72728 0.211766682704955 Normal_trios
X13539.s1 0.280943917234641 Normal_trios
X94536 0.209779418629713 Normal_trios
X12494.p1 0.317242691992882 Normal_trios
X84383 0.236017762517498 Normal_trios
X13396.s1 0.18926098781874 Normal_trios
X22257 0.342919355191524 Normal_trios
X13910.p1 0.319433626842733 Normal_trios
X12697.s1 0.238506055258214 Normal_trios
X14232.p1 0.247421228810443 Normal_trios
X40506 0.282833730693056 Normal_trios
X14321.s1 0.246871823260647 Normal_trios
X11691.p1 0.162513595382485 Normal_trios
X125062 0.264948534479467 Normal_trios
X11431.p1 0.295339196896311 Normal_trios
X11212.p1 0.217139521675739 Normal_trios
X12373.p1 0.181110552066398 Normal_trios
X50486 0.260541132584784 Normal_trios
X12891.s1 0.367423050493703 Normal_trios
X12624.s1 0.285764829570312 Normal_trios
X14131.s1 0.316164760409983 Normal_trios
X12790.s1 0.279599617445708 Normal_trios
X20240 0.297186993684967 Normal_trios
X14309.p1 0.293670921709182 Normal_trios
X14039.p1 0.209393644020267 Normal_trios
X11501.p1 0.273962524030459 Normal_trios
X13082.p1 0.271585383053687 Normal_trios
X13080.p1 0.281838224188138 Normal_trios
X14213.s1 0.289557251729785 Normal_trios
X105332 0.346225867354877 Normal_trios
X14680.p1 0.29465930384471 Normal_trios
X12956.s1 0.248525017706528 Normal_trios
X67671 0.273793258196477 Normal_trios
X14606.p1 0.272830592252256 Normal_trios
X7670 0.419482506345441 Normal_trios
X12605.p1 0.18368285698051 Normal_trios
X48870 0.288906008005512 Normal_trios
X14118.s1 0.302715240384146 Normal_trios
X14635.p1 0.220838483406276 Normal_trios
X15650 0.261782119959054 Normal_trios
X14180.p1 0.260126490165333 Normal_trios
X85845 0.312566300312635 Normal_trios
X136759 0.294831529657835 Normal_trios
X154759 0.226994925120248 Normal_trios
X24249 0.312631982342363 Normal_trios
X11257.p1 0.279759684252271 Normal_trios
X96471 0.296630094853427 Normal_trios
X13447.p1 0.22134838958558 Normal_trios
X130728 0.221462903886791 Normal_trios
X148514 0.352908451956441 Normal_trios
X147666 0.307637702969812 Normal_trios
X12435.s1 0.177830944819778 Normal_trios
X123466 0.23822023513791 Normal_trios
X14445.s1 0.207950678324613 Normal_trios
X14455.p1 0.255168839164721 Normal_trios
X12691.p1 0.299503938035802 Normal_trios
X14007.p1 0.280329938062366 Normal_trios
X86360 0.265180448270231 Normal_trios
X14541.s1 0.358926281513967 Normal_trios
X10801 0.182702762728077 Normal_trios
X12662.s1 0.213126967708877 Normal_trios
X14163.p1 0.355299074715863 Normal_trios
X11922.p1 0.234136625008527 Normal_trios
X63730 0.242472323457659 Normal_trios
X12817.p1 0.294006618005676 Normal_trios
X93037 0.322926126095564 Normal_trios
X52073 0.256323694305681 Normal_trios
X151208 0.284729276641786 Normal_trios
X13289.s1 0.196849461286176 Normal_trios
X12679.p1 0.329193009920626 Normal_trios
X11712.p1 0.242798304032986 Normal_trios
X11685.s1 0.168204610861364 Normal_trios
X11349.s1 0.241121224179966 Normal_trios
X14066.p1 0.224910095542222 Normal_trios
X134147 0.261762558960978 Normal_trios
X12044.s1 0.162574381626294 Normal_trios
X99578 0.272219313531093 Normal_trios
X113283 0.246870993367128 Normal_trios
X14303.p1 0.209428609742616 Normal_trios
X11242.s1 0.231208438776134 Normal_trios
X153188 0.180467682152388 Normal_trios
X9049 0.303354289697657 Normal_trios
X11062.p1 0.212809137543249 Normal_trios
X130461 0.371489946783318 Normal_trios
X25985 0.327914847577721 Normal_trios
X14520.s1 0.264036993730204 Normal_trios
X11659.s1 0.263589359107563 Normal_trios
X13721.p1 0.304531862458303 Normal_trios
X14007.s1 0.331386906192413 Normal_trios
X49514 0.29938981706999 Normal_trios
X60050 0.238060845755315 Normal_trios
X65865 0.19620296945784 Normal_trios
X71172 0.22757158458774 Normal_trios
X11359.s1 0.241293806910744 Normal_trios
X13035.p1 0.210962967072609 Normal_trios
X37776 0.228058147515362 Normal_trios
X12501.p1 0.219139226372733 Normal_trios
X114960 0.198975534754142 Normal_trios
X33617 0.189916368142308 Normal_trios
X3891 0.27294154778341 Normal_trios
X134433 0.368343709509398 Normal_trios
X11571.s1 0.303524931470947 Normal_trios
X13914.s1 0.340824201380627 Normal_trios
X13462.p1 0.279729752938832 Normal_trios
X12316.s1 0.259708568638579 Normal_trios
X11150.s1 0.294106545823123 Normal_trios
X150593 0.209672218425882 Normal_trios
X13418.p1 0.297290235031052 Normal_trios
X12731.p1 0.213126328784832 Normal_trios
X13838.s1 0.213960239303094 Normal_trios
X28495 0.26110733680192 Normal_trios
X13073.p1 0.424205917368356 Normal_trios
X14595.p1 0.200858225079524 Normal_trios
X65589 0.262497281020467 Normal_trios
X86958 0.229169769544603 Normal_trios
X44287 0.353465846421295 Normal_trios
X13403.s1 0.29607417675438 Normal_trios
X15052 0.213799815952749 Normal_trios
X113514 0.270165848355076 Normal_trios
X47186 0.37434741763193 Normal_trios
X14040.p1 0.280027650926013 Normal_trios
X14301.p1 0.16927551794591 Normal_trios
X14620.s1 0.291935711259248 Normal_trios
X77011 0.226440439238462 Normal_trios
X13529.s1 0.42812950152033 Normal_trios
X13041.s1 0.304806073555145 Normal_trios
X11266.p1 0.207459968689039 Normal_trios
X4950 0.191346534796538 Normal_trios
X42197 0.198219692585616 Normal_trios
X11931.s2 0.308813784911811 Normal_trios
X28838 0.221716427576872 Normal_trios
X14196 0.293035896245025 Normal_trios
X13497.p1 0.359851799587864 Normal_trios
X144956 0.431885679710183 Normal_trios
X12497.p1 0.414561543159946 Normal_trios
X11109.s1 0.207476081352609 Normal_trios
X17885 0.202203034431907 Normal_trios
X12161.p1 0.178928379366608 Normal_trios
X148333 0.171773711317969 Normal_trios
X91857 0.365269732687153 Normal_trios
X121578 0.202316629181137 Normal_trios
X13838.p1 0.331074741666501 Normal_trios
X11466.s1 0.250981537091496 Normal_trios
X22938 0.219178068520126 Normal_trios
X19511 0.206578752317805 Normal_trios
X13048.s1 0.266327529796635 Normal_trios
X76049 0.204705832549671 Normal_trios
X12976.p1 0.422026784519967 Normal_trios
X11198.s1 0.377919112858925 Normal_trios
X133108 0.336936088319431 Normal_trios
X20026 0.238574633183353 Normal_trios
X14301.s1 0.208311061936059 Normal_trios
X105636 0.231406266989784 Normal_trios
X13338.p1 0.212658315448174 Normal_trios
X14631.p1 0.293636208621432 Normal_trios
X13211.s1 0.245315851991521 Normal_trios
X13166.s1 0.230536776528084 Normal_trios
X138104 0.359429897202626 Normal_trios
X11229.s1 0.409647017565014 Normal_trios
X123688 0.270688449454708 Normal_trios
X34774 0.20923856342986 Normal_trios
X13606.s1 0.23554799194159 Normal_trios
X65157 0.206832686684947 Normal_trios
X12628.s1 0.306129786946732 Normal_trios
X13901.s1 0.252664250101309 Normal_trios
X106036 0.218194807404889 Normal_trios
X13416.s1 0.337086453806473 Normal_trios
X14548.p1 0.223307267152205 Normal_trios
X121734 0.317365055485429 Normal_trios
X14459.s1 0.225455309369122 Normal_trios
X53960 0.26401381611917 Normal_trios
X127416 0.234089371600842 Normal_trios
X11205.s1 0.317811414799308 Normal_trios
X110669 0.220800829107331 Normal_trios
X13097.p1 0.260502152817198 Normal_trios
X64875 0.246302709690335 Normal_trios
X13324.p1 0.237754275764435 Normal_trios
X127429 0.216199375853616 Normal_trios
X14417.s1 0.25245375057291 Normal_trios
X11572.s1 0.237436946978421 Normal_trios
X69010 0.183649114072259 Normal_trios
X13915.s1 0.239568369327105 Normal_trios
X14463.s1 0.241352948949026 Normal_trios
X14272.s1 0.271095841729787 Normal_trios
X14384 0.198572143261293 Normal_trios
X13409.p1 0.317841791971652 Normal_trios
X12415.p1 0.292694193635674 Normal_trios
X124630 0.260241777067517 Normal_trios
X137469 0.282215559863648 Normal_trios
X70739 0.265559383391564 Normal_trios
X13996.s1 0.241433427630634 Normal_trios
X13582.s1 0.207751859795566 Normal_trios
X11897.s1 0.248136168404557 Normal_trios
X22544 0.217112840544432 Normal_trios
X94952 0.201574194229408 Normal_trios
Proband.1266 0.236616203453771 Normal_trios
X11509.p1 0.2283956653309 Normal_trios
X117628 0.379189153891076 Normal_trios
X71609 0.238022542197368 Normal_trios
X12132.p1 0.277968323120199 Normal_trios
X11381.s1 0.204208751246687 Normal_trios
X12731.s1 0.332504008243906 Normal_trios
X154387 0.378425912135962 Normal_trios
X11325.p1 0.235966339724161 Normal_trios
X14635.s1 0.194512371518781 Normal_trios
X18326 0.236608882828419 Normal_trios
X14172.p1 0.374034989339741 Normal_trios
X14016.s1 0.27350036316544 Normal_trios
X133493 0.220553800334444 Normal_trios
X40505 0.25460726316555 Normal_trios
X62496 0.317466561300969 Normal_trios
X14575.p1 0.208111832244992 Normal_trios
X11060.p1 0.272632071931908 Normal_trios
X127628 0.286441020157609 Normal_trios
X12852 0.229281700192469 Normal_trios
X28731 0.162564628990089 Normal_trios
X14551.p1 0.284758571425767 Normal_trios
X111428 0.227129213709996 Normal_trios
X11812.p1 0.178967393332306 Normal_trios
X61649 0.273684655620872 Normal_trios
X13092.s1 0.222344889614032 Normal_trios
X12581.p1 0.197491490780037 Normal_trios
X11489.p1 0.24436768541175 Normal_trios
X11135.s1 0.23657656345435 Normal_trios
X22105.p1 0.385903550697736 Normal_trios
X88569 0.16220567884443 Normal_trios
X11017.p1 0.220012580837178 Normal_trios
X54447 0.215862791530583 Normal_trios
X13333 0.17407799448862 Normal_trios
X12173.s1 0.242051142254798 Normal_trios
X12173.p1 0.284088186859424 Normal_trios
X92414 0.223756765530995 Normal_trios
X12515.p1 0.266219498963231 Normal_trios
X96169 0.224956440125857 Normal_trios
X4949 0.337788080507844 Normal_trios
X12679.s1 0.239477265995563 Normal_trios
X14866 0.18697486039575 Normal_trios
X113248 0.252208563902492 Normal_trios
X11026.s1 0.279316456583643 Normal_trios
X120834 0.238392664294564 Normal_trios
X14229.s1 0.312688911540946 Normal_trios
X112768 0.348836202862407 Normal_trios
X13654.p1 0.187401449588794 Normal_trios
X128785 0.176855198021254 Normal_trios
X119766 0.29534205584433 Normal_trios
X13611.p1 0.242371253278876 Normal_trios
X14109.p1 0.286906197117194 Normal_trios
X12318.s1 0.226029628746848 Normal_trios
X14342.p1 0.228627339751366 Normal_trios
X14236.s1 0.188886232866304 Normal_trios
X73314 0.229139891610716 Normal_trios
X3746 0.196188969488209 Normal_trios
X96162 0.245239679182756 Normal_trios
X12759.s1 0.287307906348832 Normal_trios
X91699 0.284527041320998 Normal_trios
X124437 0.419985660400609 Normal_trios
X12907.p1 0.351546554842678 Normal_trios
X14694.s1 0.238652851465174 Normal_trios
X55497 0.301829911382919 Normal_trios
X2119 0.214396300664728 Normal_trios
X14118.p1 0.256757645905622 Normal_trios
X11051.s1 0.343699956051588 Normal_trios
X113878 0.227684723805244 Normal_trios
X63585 0.183784431654463 Normal_trios
X13466.p1 0.189502281882815 Normal_trios
X107916 0.272355097476656 Normal_trios
X12045 0.223629340241444 Normal_trios
X14406.s1 0.203379799379098 Normal_trios
X136793 0.258402753947972 Normal_trios
X140385 0.179603414452336 Normal_trios
X123599 0.370194791846573 Normal_trios
X10086 0.213841416254669 Normal_trios
X13886.s1 0.249868019544452 Normal_trios
X11246.s1 0.274986171726769 Normal_trios
X119476 0.389742760485579 Normal_trios
X14090.s1 0.217330941207462 Normal_trios
X6461 0.351627057323388 Normal_trios
X11377.p1 0.28586443380811 Normal_trios
X14348.s1 0.24438994155195 Normal_trios
X12852.p1 0.179467763322234 Normal_trios
X11187.p1 0.238120722959526 Normal_trios
X14606.s1 0.22091763760914 Normal_trios
X11944.s1 0.155118192482904 Normal_trios
X13123.s1 0.399801959899891 Normal_trios
X88913 0.23131867742287 Normal_trios
X56942 0.375559242021931 Normal_trios
X12378.p1 0.212915470550325 Normal_trios
X14084.p1 0.234414758273714 Normal_trios
X14014.p1 0.258753335228692 Normal_trios
X11114.p1 0.315442032386225 Normal_trios
X14677.p1 0.439535848159133 Normal_trios
X50151 0.240141524759686 Normal_trios
X14084.s1 0.315982639431043 Normal_trios
X49333 0.445245077765071 Normal_trios
X70283 0.408821637598939 Normal_trios
X132535 0.28471521326358 Normal_trios
X12845.s1 0.309915177273408 Normal_trios
X14283.s1 0.219340293913043 Normal_trios
X11073.s1 0.265778797652982 Normal_trios
X148616 0.208494602346088 Normal_trios
X11625.p1 0.291156923783445 Normal_trios
X50034 0.348927595853465 Normal_trios
X15657 0.262281119070537 Normal_trios
X99197 0.25778459753331 Normal_trios
X12257.s1 0.285371371192554 Normal_trios
X13836.s1 0.262975219509349 Normal_trios
X11181.s1 0.375916728968412 Normal_trios
X12958.s1 0.27614822872559 Normal_trios
X13021.p1 0.230719475729013 Normal_trios
X14311.p1 0.250646693356064 Normal_trios
X127803 0.314111064052647 Normal_trios
X58182 0.296553714118172 Normal_trios
X14058.p1 0.301352506024113 Normal_trios
X62377 0.212972627264392 Normal_trios
X4131 0.354975151262238 Normal_trios
X126867 0.342333750118541 Normal_trios
X12231.s1 0.27392455581472 Normal_trios
X69534 0.33121911011619 Normal_trios
X3450 0.37668357896246 Normal_trios
X14648.p1 0.34667420777106 Normal_trios
X134637 0.193310974393093 Normal_trios
X14146.p1 0.230030763712546 Normal_trios
X75991 0.353518310507543 Normal_trios
X132149 0.326043464412769 Normal_trios
X153430 0.249322106522971 Normal_trios
X23141 0.325193259383293 Normal_trios
X14047.s1 0.20486752542551 Normal_trios
X65340 0.217027094523813 Normal_trios
X75375 0.186140815998988 Normal_trios
X14154.s1 0.232707146458112 Normal_trios
X13944.s1 0.392458767887365 Normal_trios
X12937.s1 0.193157193926725 Normal_trios
X44153 0.262191615671483 Normal_trios
X297 0.246479212380532 Normal_trios
X12056.p1 0.249494660457306 Normal_trios
X12252.s1 0.312722883895077 Normal_trios
X14486.s1 0.254612714076101 Normal_trios
X14161.p1 0.326547249304793 Normal_trios
X7944 0.335660502800557 Normal_trios
X148528 0.245980969041307 Normal_trios
X11422.s1 0.21848669748898 Normal_trios
X13953.s3 0.216446138701399 Normal_trios
X122360 0.244790144948264 Normal_trios
X14405.p1 0.214659231565711 Normal_trios
X14236.p1 0.32182232947171 Normal_trios
X132716 0.236804807238785 Normal_trios
X12211.p1 0.315583218209931 Normal_trios
X35197 0.386732057583663 Normal_trios
X63003 0.340471854154803 Normal_trios
X12888.p1 0.278307869617198 Normal_trios
X104665 0.202433370749508 Normal_trios
X137081 0.227224312542679 Normal_trios
X41125 0.415478086465895 Normal_trios
X151108 0.356829668645905 Normal_trios
X77534 0.189624324355637 Normal_trios
X13901.p1 0.19139911353617 Normal_trios
X11508.p1 0.230433531997133 Normal_trios
X93149 0.23313190153253 Normal_trios
X84506 0.303026968701814 Normal_trios
X14618.s1 0.271964080673923 Normal_trios
X11203 0.174353739480522 Normal_trios
X11380.s1 0.186681945204073 Normal_trios
X107930 0.203129428192195 Normal_trios
X13259.p1 0.147464375246315 Normal_trios
X106667 0.217968612717124 Normal_trios
X13148.p1 0.243923899555646 Normal_trios
X11094.p1 0.219427910183354 Normal_trios
X14552.s1 0.307824335317035 Normal_trios
X13048 0.213906533726639 Normal_trios
X14418.p1 0.19544342418287 Normal_trios
X12041.p1 0.244718859551898 Normal_trios
X22315.s1 0.247346040905962 Normal_trios
X101070 0.21045632595304 Normal_trios
X14151.p1 0.312015910803849 Normal_trios
X113927 0.242646611119975 Normal_trios
X13493.p1 0.2248789097528 Normal_trios
X12317.p1 0.226529639141169 Normal_trios
X54826 0.246086367678993 Normal_trios
X151909 0.202258035405238 Normal_trios
X51076 0.202571950888849 Normal_trios
X11144.p1 0.218567267892128 Normal_trios
X12297.p1 0.303156075497794 Normal_trios
X13355.p1 0.258569055842937 Normal_trios
X14509.p1 0.209536331855656 Normal_trios
X13808.p1 0.262434656296533 Normal_trios
X12235.p1 0.177117351624819 Normal_trios
X13235.s1 0.294368025451315 Normal_trios
X12708.s1 0.241982558259747 Normal_trios
X22288.p1 0.197292385602014 Normal_trios
X23913 0.211435005183401 Normal_trios
X12261.p1 0.2155041231075 Normal_trios
X12073.p1 0.352493816567399 Normal_trios
X154502 0.310360975291344 Normal_trios
X135574 0.231502335193138 Normal_trios
X14369.p1 0.238419250173282 Normal_trios
X148940 0.176443992391039 Normal_trios
X60972 0.285599954892195 Normal_trios
X14411.s1 0.301066181046172 Normal_trios
X11485.p1 0.237875032757261 Normal_trios
X148741 0.200684939221332 Normal_trios
X12318.p1 0.280962440996531 Normal_trios
X14597.s1 0.315601454785769 Normal_trios
X12541.s1 0.236244221777854 Normal_trios
X11026.p1 0.251200675614904 Normal_trios
X14157.s1 0.277720182827671 Normal_trios
X30103 0.261689334337512 Normal_trios
X90285 0.204686461771798 Normal_trios
X13583.p1 0.277090548378696 Normal_trios
X127678 0.21223168818362 Normal_trios
X14521.p1 0.283890025992246 Normal_trios
X13609.p1 0.266766869693673 Normal_trios
X46432 0.193081602680822 Normal_trios
X11645.s1 0.185199572115814 Normal_trios
X11470.s1 0.324374052804347 Normal_trios
X13738.s1 0.211271526211508 Normal_trios
X66896 0.227142499215147 Normal_trios
X27346 0.247976901049408 Normal_trios
X75257 0.448399282103392 Normal_trios
X12296.s1 0.271089409569554 Normal_trios
X11542.p1 0.308949102712875 Normal_trios
X11556.p1 0.289393185091631 Normal_trios
X68118 0.302349396757184 Normal_trios
X137390 0.273880268341331 Normal_trios
X104274 0.22594846843813 Normal_trios
X12517.s1 0.256880670331558 Normal_trios
X11304.p1 0.182551797267113 Normal_trios
X13165.s1 0.330867151014164 Normal_trios
X13037.s1 0.20585240567751 Normal_trios
X11730.p1 0.341616530838455 Normal_trios
X13924.p1 0.370212120762375 Normal_trios
X11406.p1 0.310235839241036 Normal_trios
X11620.s1 0.314351381272941 Normal_trios
X111214 0.301743043650263 Normal_trios
X93758 0.204437525945318 Normal_trios
X14115.p1 0.230714657647528 Normal_trios
X12770.p1 0.245214182647423 Normal_trios
X5116 0.222587768852125 Normal_trios
X127540 0.213236578435145 Normal_trios
X141293 0.258767292769459 Normal_trios
X14474.s1 0.240805878817866 Normal_trios
X13057.p1 0.292082633101762 Normal_trios
X1989 0.240407183362278 Normal_trios
X13163.p1 0.204578149146314 Normal_trios
X11176.s1 0.177873486098843 Normal_trios
X66987 0.349433980757956 Normal_trios
X52388 0.194239371271456 Normal_trios
X22478 0.219341420272468 Normal_trios
X14019.s1 0.175633145941532 Normal_trios
X13111.s1 0.212518534554215 Normal_trios
X14320.p1 0.260345228676801 Normal_trios
X13416.p1 0.210772498152652 Normal_trios
X30069 0.254259434794648 Normal_trios
X14280.s1 0.185924488343219 Normal_trios
X11055.p1 0.28181431014897 Normal_trios
X64507 0.282212199064548 Normal_trios
X57137 0.276473869972079 Normal_trios
X13628.s1 0.255353920216492 Normal_trios
X9975 0.255903744040783 Normal_trios
X14268.p1 0.343665840503532 Normal_trios
X114094 0.23184535201774 Normal_trios
X1374 0.215969777418089 Normal_trios
X12255.p1 0.334139195946214 Normal_trios
X13787.s1 0.165703136653771 Normal_trios
X11407.p1 0.238192042319019 Normal_trios
X27214 0.170604033177625 Normal_trios
X86868 0.214622568602424 Normal_trios
X19238 0.181771027864238 Normal_trios
X11372.s1 0.199170571257177 Normal_trios
X82333 0.209038196515274 Normal_trios
X142375 0.377377844899303 Normal_trios
X14679.p1 0.283104891444156 Normal_trios
X10583 0.236831215846835 Normal_trios
X13975.p1 0.249011337059543 Normal_trios
X15019 0.308160454652522 Normal_trios
X12916.p1 0.218911752470002 Normal_trios
X8519 0.201417097580883 Normal_trios
X13203.p1 0.274107626415707 Normal_trios
X11184.s1 0.204828498667442 Normal_trios
X14346.p1 0.246849948894559 Normal_trios
X89220 0.353585991299153 Normal_trios
X15834 0.205897988464994 Normal_trios
X13926.p1 0.392276929243423 Normal_trios
X22161.p1 0.236953082670708 Normal_trios
X40739 0.236503808595601 Normal_trios
X13971.p1 0.240109163113817 Normal_trios
X14260.p1 0.319458945343233 Normal_trios
X13560.p1 0.250664754298042 Normal_trios
X14316.s1 0.381261616533051 Normal_trios
X79830 0.19964344711307 Normal_trios
X50829 0.221830708015005 Normal_trios
X13542 0.212647033003983 Normal_trios
X14452.p1 0.182637839458536 Normal_trios
X143367 0.245668137562727 Normal_trios
X89571 0.174708252410378 Normal_trios
X115591 0.327106446172362 Normal_trios
X13985.s1 0.27358213398881 Normal_trios
X80577 0.281252529213379 Normal_trios
X11892.s1 0.212916069572983 Normal_trios
X7901 0.305257203456067 Normal_trios
X98525 0.21015193738465 Normal_trios
X66350 0.216800489479858 Normal_trios
X11479.p1 0.320901686760936 Normal_trios
X108981 0.274851034652161 Normal_trios
X69061 0.206939996407798 Normal_trios
X142814 0.367453091075796 Normal_trios
X119280 0.277626039285126 Normal_trios
X94613 0.224647289042336 Normal_trios
X85351 0.242324111796092 Normal_trios
X33995 0.236288721502031 Normal_trios
X43514 0.173939882333246 Normal_trios
X12727.s1 0.320732656620507 Normal_trios
X139067 0.294870852358947 Normal_trios
X116344 0.182397467320222 Normal_trios
X93734 0.230583952410286 Normal_trios
X12647.s1 0.191096893920253 Normal_trios
X92582 0.315403398663224 Normal_trios
X14129.p1 0.310389636598691 Normal_trios
X14350.p1 0.217416722332585 Normal_trios
X137163 0.236993577320399 Normal_trios
X14502.s1 0.28378800633753 Normal_trios
X122029 0.192929925600404 Normal_trios
X108818 0.209380568059877 Normal_trios
X12763.s1 0.263694359654326 Normal_trios
X11627.p1 0.180621591262358 Normal_trios
X62513 0.251065856636368 Normal_trios
X14256.p1 0.286458268636301 Normal_trios
X13250.s1 0.298158546080165 Normal_trios
X49067 0.291553442536747 Normal_trios
X12345.s1 0.193494595403192 Normal_trios
X68111 0.278517219122765 Normal_trios
X14637.p1 0.21026922970391 Normal_trios
X11008.p1 0.224192216743142 Normal_trios
X11067.s1 0.216616077965963 Normal_trios
X13780.p1 0.314221804128689 Normal_trios
X67443 0.272659547762159 Normal_trios
X14503.p1 0.353863554595401 Normal_trios
X39014 0.351635914461675 Normal_trios
X14596.s1 0.324203002357428 Normal_trios
X13842.p1 0.424300666909339 Normal_trios
X12741.p1 0.265274695025787 Normal_trios
X110175 0.22357811187486 Normal_trios
X13654.s1 0.251867394826098 Normal_trios
X93691 0.209960972037553 Normal_trios
X140728 0.297130700773447 Normal_trios
X11267.p1 0.267487554117805 Normal_trios
X22019.s1 0.230497993987209 Normal_trios
X45267 0.192586355688666 Normal_trios
X39319 0.213472725254775 Normal_trios
X103352 0.240777673245702 Normal_trios
X11627.s1 0.228193076623466 Normal_trios
X13654 0.24358728220317 Normal_trios
X28190 0.301401961434913 Normal_trios
X474 0.296934571520233 Normal_trios
X98850 0.179147043866962 Normal_trios
X13586.p1 0.200368301146254 Normal_trios
X14373.p1 0.230197223987068 Normal_trios
X87141 0.332641435224572 Normal_trios
X143056 0.249397561751189 Normal_trios
X13171.s1 0.253732053585476 Normal_trios
X12134.s1 0.357258596431356 Normal_trios
X96661 0.244141413330742 Normal_trios
X81676 0.214656802540858 Normal_trios
X14677.s1 0.23380701679728 Normal_trios
X123726 0.29773699783332 Normal_trios
X62152 0.255035208518387 Normal_trios
X14454.s1 0.262017886906403 Normal_trios
X12006.p1 0.37465525852669 Normal_trios
X22968 0.259949584836488 Normal_trios
X12420.s1 0.271549809632036 Normal_trios
X12722.s1 0.265270240019537 Normal_trios
X14206.p1 0.221646657652808 Normal_trios
X11146.p1 0.219346548965018 Normal_trios
X14335.p1 0.294048016877865 Normal_trios
X15485 0.285266395278434 Normal_trios
X134690 0.239735818139925 Normal_trios
X13252.p1 0.2216148312752 Normal_trios
X14282.s1 0.231520533882575 Normal_trios
X9756 0.213931023779927 Normal_trios
X57584 0.206594848045373 Normal_trios
X43384 0.234660963279702 Normal_trios
X154494 0.416805715143632 Normal_trios
X11664.p1 0.21030772874729 Normal_trios
X42974 0.327451404822915 Normal_trios
X7652 0.189768818156981 Normal_trios
